120.587787,30.14648438
120.592536,30.234375
120.604148,30.36621094
120.634366,30.45410156
120.643418,30.49804688
120.653454,30.54199219
120.669537,30.62988281
120.683431,30.67382813
120.699922,30.76171875
120.704466,30.80566406
120.709419,30.84960938
120.735278,30.98144531
120.740657,31.02539063
120.746445,31.15722656
120.759912,31.33300781
120.770449,31.42089844
120.781319,31.50878906
120.784547,31.640625
120.800314,31.72851563
120.801464,31.81640625
120.807122,31.86035156
120.810461,31.94824219
120.835745,32.21191406
120.841013,32.34375
120.845428,32.47558594
120.851475,32.56347656
120.86049,32.60742188
120.860899,32.73925781
120.871416,32.87109375
120.880524,33.00292969
120.88724,33.13476563
120.89056,33.17871094
120.900039,33.26660156
120.901467,33.3984375
120.905511,33.44238281
120.911447,33.57421875
120.940144,33.92578125
120.945616,34.05761719
120.946117,34.14550781
120.947434,34.23339844
120.95274,34.36523438
120.959844,34.40917969
120.961477,34.58496094
120.967431,34.67285156
120.97257,34.76074219
120.980787,34.93652344
120.982475,34.98046875
120.987484,35.15625
120.993494,35.24414063
121.000246,35.33203125
121.003474,35.5078125
121.009744,35.59570313
121.012916,35.77148438
121.034304,36.2109375
121.040296,36.38671875
121.047437,36.51855469
121.049422,36.60644531
121.060163,36.9140625
121.062481,37.04589844
121.069419,37.22167969
121.073444,37.265625
121.082571,37.48535156
121.086763,37.57324219
121.088674,37.70507813
121.094443,37.92480469
121.100138,37.96875
121.103421,38.18847656
121.109413,38.27636719
121.113475,38.40820313
121.136069,38.84765625
121.136589,39.0234375
121.141801,39.11132813
121.145437,39.28710938
121.149518,39.375
121.154489,39.55078125
121.160518,39.7265625
121.166788,39.81445313
121.169441,40.03417969
121.181146,40.29785156
121.185431,40.47363281
121.189642,40.56152344
121.200215,40.86914063
121.204426,41.04492188
121.210436,41.22070313
121.234013,41.79199219
121.239782,42.01171875
121.24045,42.09960938
121.24544,42.31933594
121.25043,42.45117188
121.260039,42.80273438
121.266439,42.93457031
121.280481,43.28613281
121.280778,43.46191406
121.285452,43.68164063
121.294431,43.76953125
121.30033,44.03320313
121.301461,44.16503906
121.306432,44.34082031
121.311534,44.56054688
121.335667,45.13183594
121.337096,45.26367188
121.346946,45.87890625
121.351528,46.09863281
121.363177,46.49414063
121.367443,46.66992188
121.372526,46.88964844
121.38015,47.109375
121.383452,47.28515625
121.387923,47.54882813
121.39256,47.72460938
121.400537,47.94433594
121.403468,48.20800781
121.408439,48.33984375
121.412464,48.60351563
121.435485,49.43847656
121.440939,49.70214844
121.44246,49.921875
121.449509,50.14160156
121.453497,50.40527344
121.460193,50.58105469
121.46344,50.84472656
121.46945,51.06445313
121.473531,51.24023438
121.480598,51.54785156
121.483437,51.6796875
121.488723,51.98730469
121.494437,52.20703125
121.500855,52.3828125
121.503433,52.69042969
121.509425,52.86621094
121.513525,53.12988281
121.535302,53.83300781
121.541331,54.22851563
121.549475,54.44824219
121.550476,54.62402344
121.560234,55.06347656
121.565465,55.23925781
121.569509,55.45898438
121.574443,55.546875
121.580026,55.76660156
121.586537,55.8984375
121.58945,56.03027344
121.59444,56.25
121.599652,56.29394531
121.604624,56.46972656
121.609428,56.55761719
121.638069,56.86523438
121.643671,56.953125
121.645452,57.04101563
121.660571,57.08496094
